trip_id,load_id,driver_id,truck_id,trailer_id,dispatch_date,actual_distance_miles,actual_duration_hours,fuel_gallons_used,average_mpg,idle_time_hours,trip_status,first_name,last_name,cdl_class,years_experience,make,model_year,fuel_type,status,customer_id,route_id,revenue,booking_type,typical_distance_miles,base_rate_per_mile,fuel_surcharge_rate,customer_name,customer_type
TRIP00072166,LOAD00072166,DRV00039,TRK00023,TRL00059,2024-07-15,1725,31.8,257.5,6.7,7.8,Completed,Thomas,Martinez,A,22.0,Peterbilt,2015.0,Diesel,Active,CUST00090,RTE00056,3740.39,Dedicated,1718,2.47,0.18,ABC Supply Chain,Dedicated
TRIP00072167,LOAD00072167,DRV00022,TRK00024,TRL00126,2024-07-15,1713,32.2,232.7,7.36,10.9,Completed,Charles,Moore,A,6.0,Volvo,2015.0,Diesel,Active,CUST00170,RTE00056,4099.23,Contract,1718,2.47,0.18,Elite Retail,Contract
TRIP00072168,LOAD00072168,DRV00070,TRK00019,TRL00065,2024-07-15,714,12.3,109.7,6.51,4.6,Completed,Sarah,Anderson,A,16.0,International,2015.0,Diesel,Active,CUST00184,RTE00018,1537.07,Dedicated,670,2.07,0.28,Elite Distribution,Contract
TRIP00072169,LOAD00072169,DRV00139,TRK00061,TRL00179,2024-07-15,2243,41.8,312.0,7.19,4.5,Completed,Sarah,Davis,A,14.0,International,2018.0,Diesel,Active,CUST00141,RTE00046,5610.3,Dedicated,2269,2.74,0.22,Metro Corp,Contract
TRIP00072170,LOAD00072170,DRV00119,TRK00096,TRL00006,2024-07-15,1149,21.8,173.3,6.63,4.0,Completed,Jennifer,Wilson,A,6.0,Kenworth,2018.0,Diesel,Active,CUST00039,RTE00017,2081.81,Dedicated,1130,1.81,0.34,XYZ Wholesale,Contract
TRIP00072171,LOAD00072171,DRV00087,TRK00019,TRL00027,2024-07-15,763,15.0,131.6,5.8,4.8,Completed,William,Anderson,A,10.0,International,2015.0,Diesel,Active,CUST00159,RTE00053,1804.81,Dedicated,777,2.35,0.27,Metro Wholesale,Dedicated
TRIP00072172,LOAD00072172,DRV00099,TRK00006,TRL00087,2024-07-15,495,8.1,67.0,7.39,8.6,Completed,Michael,Williams,A,13.0,Kenworth,2017.0,Diesel,Active,CUST00118,RTE00047,1118.5,Spot,476,2.06,0.16,Continental Manufacturing,Dedicated
TRIP00072173,LOAD00072173,DRV00144,TRK00043,TRL00110,2024-07-15,2207,41.7,346.5,6.37,10.4,Completed,James,Gonzalez,A,16.0,Freightliner,2019.0,Diesel,Active,CUST00033,RTE00030,5507.45,Dedicated,2147,2.48,0.33,XYZ Foods,Contract
TRIP00072174,LOAD00072174,DRV00138,TRK00076,TRL00154,2024-07-15,1600,26.4,257.6,6.21,4.8,Completed,Jennifer,Thomas,A,4.0,Kenworth,2015.0,Diesel,Active,CUST00119,RTE00007,4354.06,Dedicated,1576,2.54,0.32,ABC Manufacturing,Contract
TRIP00072175,LOAD00072175,DRV00030,TRK00061,TRL00024,2024-07-15,1172,23.3,209.7,5.59,5.2,Completed,Jessica,Hernandez,A,5.0,International,2018.0,Diesel,Active,CUST00172,RTE00024,2735.93,Spot,1175,2.48,0.32,National Industries,Contract
TRIP00072176,LOAD00072176,DRV00023,TRK00115,TRL00051,2024-07-15,1299,20.8,188.8,6.88,8.3,Completed,David,Smith,A,23.0,Peterbilt,2015.0,Diesel,Active,CUST00078,RTE00019,3367.12,Dedicated,1271,2.33,0.32,Premier Wholesale,Spot
TRIP00072177,LOAD00072177,DRV00102,TRK00089,TRL00176,2024-07-15,669,12.7,113.0,5.92,5.0,Completed,Elizabeth,Rodriguez,A,11.0,International,2019.0,Diesel,Active,CUST00032,RTE00031,1551.25,Contract,640,2.19,0.29,Continental Wholesale,Dedicated
TRIP00072178,LOAD00072178,DRV00126,TRK00065,TRL00085,2024-07-15,1371,22.7,234.0,5.86,7.3,Completed,Sarah,Jackson,A,25.0,Freightliner,2015.0,Diesel,Active,CUST00025,RTE00027,2722.93,Contract,1271,2.02,0.33,Pacific Retail,Contract
TRIP00072179,LOAD00072179,,TRK00062,,2024-07-15,983,16.2,174.9,5.62,7.4,Completed,,,,,Mack,2017.0,Diesel,Active,CUST00196,RTE00057,2295.55,Dedicated,921,2.45,0.3,XYZ Logistics,Spot
TRIP00072180,LOAD00072180,DRV00085,TRK00058,TRL00038,2024-07-15,2226,34.9,357.3,6.23,8.2,Completed,Linda,Wilson,A,23.0,Mack,2015.0,Diesel,Active,CUST00076,RTE00046,6952.05,Dedicated,2269,2.74,0.22,Metro Wholesale,Spot
TRIP00072181,LOAD00072181,DRV00092,TRK00074,TRL00094,2024-07-15,562,8.7,100.2,5.61,3.4,Completed,James,Davis,A,21.0,Volvo,2015.0,Diesel,Active,CUST00085,RTE00022,1011.61,Contract,557,1.95,0.29,Pacific Manufacturing,Dedicated
TRIP00072182,LOAD00072182,DRV00036,TRK00098,TRL00094,2024-07-15,1921,32.5,285.9,6.72,6.8,Completed,Michael,Thomas,A,21.0,Peterbilt,2018.0,Diesel,Active,CUST00171,RTE00051,3004.42,Contract,1840,1.85,0.25,Premier Wholesale,Contract
TRIP00072183,LOAD00072183,DRV00114,TRK00082,TRL00025,2024-07-15,1983,33.9,313.3,6.33,4.6,Completed,Thomas,Wilson,A,3.0,Peterbilt,2015.0,Diesel,Active,CUST00077,RTE00026,3694.21,Dedicated,1984,1.72,0.28,Metro Group,Spot
TRIP00072184,LOAD00072184,DRV00009,TRK00085,TRL00096,2024-07-15,1835,31.6,304.8,6.02,4.8,Completed,Karen,Hernandez,A,13.0,Kenworth,2015.0,Diesel,Active,CUST00020,RTE00056,4265.7,Contract,1718,2.47,0.18,First Corp,Contract
TRIP00072185,LOAD00072185,DRV00113,TRK00009,TRL00007,2024-07-15,1877,34.5,338.8,5.54,7.1,Completed,Mary,Williams,A,21.0,International,2015.0,Diesel,Active,CUST00184,RTE00005,4106.01,Dedicated,1749,2.41,0.26,Elite Distribution,Contract
TRIP00072186,LOAD00072186,,TRK00060,TRL00009,2024-07-15,540,8.7,93.1,5.8,7.9,Completed,,,,,Freightliner,2015.0,Diesel,Active,CUST00080,RTE00011,1024.32,Spot,547,1.69,0.24,First Distribution,Spot
TRIP00072187,LOAD00072187,DRV00059,TRK00106,TRL00023,2024-07-15,716,13.7,107.2,6.68,9.8,Completed,Barbara,Gonzalez,A,4.0,Volvo,2017.0,Diesel,Active,CUST00140,RTE00013,1036.74,Dedicated,673,1.7,0.21,American Retail,Dedicated
TRIP00072188,LOAD00072188,DRV00061,TRK00019,TRL00097,2024-07-15,171,3.2,26.2,6.52,7.3,Completed,Linda,Gonzalez,A,25.0,International,2015.0,Diesel,Active,CUST00013,RTE00033,345.96,Dedicated,167,2.42,0.24,Pacific Corp,Dedicated
TRIP00072189,LOAD00072189,DRV00075,TRK00001,TRL00069,2024-07-15,1288,23.0,196.0,6.57,8.9,Completed,John,Anderson,A,25.0,Peterbilt,2016.0,Diesel,Active,CUST00199,RTE00035,2100.98,Contract,1229,1.69,0.28,First Group,Contract
TRIP00072190,LOAD00072190,DRV00077,TRK00106,TRL00051,2024-07-15,2191,33.7,313.0,7.0,9.2,Completed,Patricia,Anderson,A,20.0,Volvo,2017.0,Diesel,Active,CUST00134,RTE00030,5432.69,Contract,2147,2.48,0.33,Superior Supply Chain,Contract
TRIP00072191,LOAD00072191,DRV00054,TRK00050,TRL00136,2024-07-15,670,10.7,97.0,6.91,11.2,Completed,James,Williams,A,7.0,Peterbilt,2015.0,Diesel,Active,CUST00075,RTE00001,1047.91,Contract,677,1.7,0.19,Elite Corp,Contract
TRIP00072192,LOAD00072192,DRV00083,TRK00060,TRL00039,2024-07-15,257,4.2,36.0,7.14,8.4,Completed,Patricia,Martin,A,21.0,Freightliner,2015.0,Diesel,Active,CUST00042,RTE00036,633.35,Contract,262,2.63,0.33,American Corp,Dedicated
TRIP00072193,LOAD00072193,DRV00103,TRK00098,,2024-07-15,2892,44.6,482.8,5.99,10.6,Completed,Joseph,Hernandez,A,23.0,Peterbilt,2018.0,Diesel,Active,CUST00198,RTE00016,7664.94,Dedicated,2729,2.5,0.17,Elite Wholesale,Dedicated
TRIP00072194,LOAD00072194,DRV00043,TRK00026,TRL00103,2024-07-15,1573,28.3,210.9,7.46,6.5,Completed,Mary,Williams,A,23.0,International,2021.0,Diesel,Active,CUST00020,RTE00054,2855.74,Dedicated,1557,2.01,0.19,First Corp,Contract
TRIP00072195,LOAD00072195,,TRK00054,TRL00164,2024-07-15,735,12.8,118.4,6.21,10.6,Completed,,,,,Freightliner,2016.0,Diesel,Active,CUST00166,RTE00049,1728.03,Contract,720,2.62,0.2,ABC Distribution,Dedicated
TRIP00072196,LOAD00072196,DRV00126,TRK00074,TRL00169,2024-07-15,2459,42.5,375.4,6.55,4.1,Completed,Sarah,Jackson,A,25.0,Volvo,2015.0,Diesel,Active,CUST00165,RTE00048,6485.12,Spot,2332,2.69,0.34,Continental Supply Chain,Dedicated
TRIP00072197,LOAD00072197,DRV00037,TRK00073,TRL00036,2024-07-15,2569,40.6,374.5,6.86,2.4,Completed,Jessica,Garcia,A,21.0,Mack,2016.0,Diesel,Active,CUST00176,RTE00012,7389.17,Dedicated,2389,2.71,0.19,Metro Distribution,Contract
TRIP00072198,LOAD00072198,DRV00111,TRK00092,TRL00049,2024-07-15,480,8.2,66.5,7.22,5.2,Completed,Richard,Jones,A,9.0,Volvo,2015.0,Diesel,Active,CUST00039,RTE00047,1091.7,Contract,476,2.06,0.16,XYZ Wholesale,Contract
TRIP00072199,LOAD00072199,DRV00075,TRK00033,TRL00021,2024-07-15,1197,22.7,159.8,7.49,7.4,Completed,John,Anderson,A,25.0,Mack,2015.0,Diesel,Active,CUST00136,RTE00014,2267.43,Contract,1204,2.14,0.19,Pacific Corp,Contract
TRIP00072200,LOAD00072200,DRV00128,TRK00054,TRL00035,2024-07-15,2227,41.1,315.4,7.06,11.3,Completed,John,Thomas,A,7.0,Freightliner,2016.0,Diesel,Active,CUST00008,RTE00032,5168.96,Spot,2259,1.99,0.2,American Logistics,Contract
TRIP00072201,LOAD00072201,DRV00077,TRK00001,TRL00174,2024-07-15,96,1.8,15.0,6.39,9.3,Completed,Patricia,Anderson,A,20.0,Peterbilt,2016.0,Diesel,Active,CUST00044,RTE00010,168.15,Spot,92,1.61,0.17,American Logistics,Contract
TRIP00072202,LOAD00072202,DRV00011,TRK00108,TRL00146,2024-07-15,279,5.0,50.5,5.52,11.5,Completed,Michael,Martinez,A,15.0,Volvo,2015.0,Diesel,Active,CUST00121,RTE00036,771.75,Dedicated,262,2.63,0.33,ABC Corp,Spot
TRIP00072203,LOAD00072203,DRV00036,TRK00040,TRL00137,2024-07-15,2269,38.1,371.4,6.11,4.1,Completed,Michael,Thomas,A,21.0,International,2015.0,Diesel,Active,CUST00141,RTE00028,4629.04,Spot,2172,1.89,0.26,Metro Corp,Contract
TRIP00072204,LOAD00072204,DRV00092,TRK00035,TRL00010,2024-07-15,2303,38.8,333.3,6.91,8.6,Completed,James,Davis,A,21.0,International,2015.0,Diesel,Active,CUST00159,RTE00028,4719.21,Dedicated,2172,1.89,0.26,Metro Wholesale,Dedicated
TRIP00072205,LOAD00072205,DRV00049,TRK00060,TRL00050,2024-07-15,1408,23.8,200.0,7.04,5.6,Completed,John,Smith,A,24.0,Freightliner,2015.0,Diesel,Active,CUST00194,RTE00038,3389.88,Spot,1311,2.71,0.24,ABC Group,Spot
TRIP00072206,LOAD00072206,DRV00033,TRK00036,TRL00106,2024-07-15,2017,35.9,357.6,5.64,3.5,Completed,William,Anderson,A,9.0,Peterbilt,2020.0,Diesel,Active,CUST00102,RTE00003,5624.89,Dedicated,2003,2.55,0.29,Pacific Industries,Dedicated
TRIP00072207,LOAD00072207,DRV00082,TRK00002,TRL00078,2024-07-15,667,13.2,116.8,5.71,5.1,Completed,Michael,Anderson,A,7.0,Kenworth,2015.0,Diesel,Active,CUST00008,RTE00031,1254.79,Spot,640,2.19,0.29,American Logistics,Contract
TRIP00072208,LOAD00072208,DRV00044,TRK00091,TRL00138,2024-07-15,172,2.8,23.6,7.29,8.6,Completed,Richard,Davis,A,24.0,International,2015.0,Diesel,Active,CUST00146,RTE00033,459.66,Dedicated,167,2.42,0.24,First Foods,Contract
TRIP00072209,LOAD00072209,DRV00063,TRK00067,TRL00066,2024-07-15,170,3.3,24.1,7.06,8.8,Completed,James,Jones,A,2.0,International,2015.0,Diesel,Active,CUST00116,RTE00033,433.65,Dedicated,167,2.42,0.24,Premier Logistics,Spot
TRIP00072210,LOAD00072210,DRV00109,TRK00112,TRL00090,2024-07-15,656,13.1,107.7,6.09,6.9,Completed,Joseph,Davis,A,11.0,Volvo,2016.0,Diesel,Active,CUST00068,RTE00031,1261.54,Dedicated,640,2.19,0.29,Metro Manufacturing,Contract
TRIP00072211,LOAD00072211,DRV00013,TRK00006,TRL00085,2024-07-15,2064,36.5,283.1,7.29,11.7,Completed,Jessica,Jones,A,3.0,Kenworth,2017.0,Diesel,Active,CUST00149,RTE00004,4228.24,Dedicated,2017,1.84,0.19,First Group,Dedicated
TRIP00072212,LOAD00072212,DRV00066,TRK00090,TRL00012,2024-07-15,2132,34.6,327.5,6.51,5.7,Completed,William,Wilson,A,18.0,Volvo,2017.0,Diesel,Active,CUST00004,RTE00028,4623.48,Dedicated,2172,1.89,0.26,American Corp,Contract
TRIP00072213,LOAD00072213,DRV00061,TRK00054,TRL00171,2024-07-15,671,13.2,114.9,5.84,9.1,Completed,Linda,Gonzalez,A,25.0,Freightliner,2016.0,Diesel,Active,CUST00142,RTE00018,1500.19,Dedicated,670,2.07,0.28,Elite Retail,Contract
TRIP00072214,LOAD00072214,DRV00025,TRK00098,TRL00134,2024-07-15,2333,36.8,397.4,5.87,6.6,Completed,Jessica,Martinez,A,9.0,Peterbilt,2018.0,Diesel,Active,CUST00001,RTE00020,4046.6,Dedicated,2172,1.77,0.34,Metro Wholesale,Dedicated
TRIP00072215,LOAD00072215,DRV00060,TRK00055,TRL00020,2024-07-15,2323,41.2,349.3,6.65,5.3,Completed,Jessica,Thomas,A,6.0,Peterbilt,2017.0,Diesel,Active,CUST00047,RTE00020,4316.28,Contract,2172,1.77,0.34,Elite Industries,Spot
TRIP00072216,LOAD00072216,DRV00130,TRK00099,TRL00018,2024-07-15,641,11.7,99.8,6.42,6.8,Completed,Karen,Lopez,A,14.0,Freightliner,2015.0,Diesel,Active,CUST00044,RTE00045,1542.56,Contract,597,2.33,0.23,American Logistics,Contract
TRIP00072217,LOAD00072217,DRV00022,TRK00004,TRL00085,2024-07-15,2764,46.4,416.9,6.63,4.8,Completed,Charles,Moore,A,6.0,Freightliner,2015.0,Diesel,Active,CUST00141,RTE00037,4474.27,Dedicated,2561,1.52,0.21,Metro Corp,Contract
TRIP00072218,LOAD00072218,DRV00030,TRK00026,TRL00105,2024-07-15,3289,53.4,555.6,5.92,10.2,Completed,Jessica,Hernandez,A,5.0,International,2021.0,Diesel,Active,CUST00028,RTE00025,5356.29,Dedicated,3141,1.65,0.18,First Group,Contract
TRIP00072219,LOAD00072219,DRV00051,TRK00025,TRL00150,2024-07-15,1676,27.3,226.8,7.39,6.4,Completed,Linda,Davis,A,12.0,Freightliner,2018.0,Diesel,Active,CUST00110,RTE00007,4583.59,Contract,1576,2.54,0.32,Continental Group,Spot
TRIP00072220,LOAD00072220,DRV00047,TRK00062,TRL00167,2024-07-15,2684,50.9,362.7,7.4,8.5,Completed,Elizabeth,Miller,A,7.0,Mack,2017.0,Diesel,Active,CUST00140,RTE00044,7126.2,Dedicated,2627,2.69,0.31,American Retail,Dedicated
TRIP00072221,LOAD00072221,DRV00141,TRK00018,TRL00146,2024-07-15,1670,27.0,254.6,6.56,6.1,Completed,Thomas,Wilson,A,3.0,International,2015.0,Diesel,Active,CUST00061,RTE00043,2677.21,Spot,1559,1.55,0.16,Elite Group,Spot
TRIP00072222,LOAD00072222,DRV00097,TRK00016,TRL00164,2024-07-15,97,1.8,14.9,6.51,7.4,Completed,Thomas,Rodriguez,A,18.0,Freightliner,2015.0,Diesel,Active,CUST00165,RTE00015,292.64,Spot,92,2.79,0.15,Continental Supply Chain,Dedicated
TRIP00072223,LOAD00072223,DRV00022,TRK00107,TRL00101,2024-07-15,1250,22.6,185.2,6.75,8.1,Completed,Charles,Moore,A,6.0,Mack,2017.0,Diesel,Active,CUST00112,RTE00041,3477.76,Spot,1216,2.75,0.21,ABC Wholesale,Contract
TRIP00072224,LOAD00072224,,TRK00018,TRL00007,2024-07-15,2132,42.3,305.4,6.98,6.1,Completed,,,,,International,2015.0,Diesel,Active,CUST00127,RTE00004,3549.18,Dedicated,2017,1.84,0.19,Global Group,Spot
TRIP00072225,LOAD00072225,DRV00114,TRK00043,TRL00157,2024-07-15,1291,23.4,183.4,7.04,5.0,Completed,Thomas,Wilson,A,3.0,Freightliner,2019.0,Diesel,Active,CUST00056,RTE00023,2901.67,Contract,1276,2.33,0.17,Continental Retail,Dedicated
TRIP00072226,LOAD00072226,DRV00049,TRK00103,TRL00154,2024-07-15,2161,34.5,323.5,6.68,10.7,Completed,John,Smith,A,24.0,Freightliner,2015.0,Diesel,Active,CUST00198,RTE00021,5472.37,Spot,2108,2.45,0.28,Elite Wholesale,Dedicated
TRIP00072227,LOAD00072227,DRV00091,TRK00064,TRL00153,2024-07-15,1661,30.9,250.9,6.62,2.1,Completed,Linda,Rodriguez,A,17.0,Kenworth,2020.0,Diesel,Active,CUST00136,RTE00007,4009.72,Contract,1576,2.54,0.32,Pacific Corp,Contract
TRIP00072228,LOAD00072228,DRV00004,TRK00026,TRL00099,2024-07-15,1385,26.6,192.4,7.2,11.6,Completed,Barbara,Brown,A,19.0,International,2021.0,Diesel,Active,CUST00118,RTE00038,3376.48,Dedicated,1311,2.71,0.24,Continental Manufacturing,Dedicated
TRIP00072229,LOAD00072229,DRV00071,TRK00035,TRL00008,2024-07-15,1300,20.0,226.5,5.74,4.2,Completed,Jessica,Johnson,A,12.0,International,2015.0,Diesel,Active,CUST00128,RTE00038,3255.91,Contract,1311,2.71,0.24,XYZ Group,Spot
TRIP00072230,LOAD00072230,DRV00103,TRK00002,TRL00083,2024-07-15,1587,31.0,215.9,7.35,2.7,Completed,Joseph,Hernandez,A,23.0,Kenworth,2015.0,Diesel,Active,CUST00121,RTE00054,3480.49,Spot,1557,2.01,0.19,ABC Corp,Spot
TRIP00072231,LOAD00072231,DRV00061,TRK00004,TRL00162,2024-07-16,1209,21.0,207.7,5.82,8.5,Completed,Linda,Gonzalez,A,25.0,Freightliner,2015.0,Diesel,Active,CUST00189,RTE00035,1972.88,Contract,1229,1.69,0.28,First Retail,Spot
TRIP00072232,LOAD00072232,DRV00149,TRK00061,TRL00148,2024-07-16,1287,20.4,209.3,6.15,4.5,Completed,Linda,Jones,A,20.0,International,2018.0,Diesel,Active,CUST00113,RTE00035,1782.93,Dedicated,1229,1.69,0.28,Premier Group,Spot
TRIP00072233,LOAD00072233,DRV00100,TRK00099,TRL00069,2024-07-16,258,4.9,39.3,6.56,7.1,Completed,Jennifer,Martinez,A,15.0,Freightliner,2015.0,Diesel,Active,CUST00064,RTE00036,657.83,Dedicated,262,2.63,0.33,Metro Retail,Spot
TRIP00072234,LOAD00072234,DRV00126,TRK00082,TRL00154,2024-07-16,2447,39.5,340.3,7.19,11.6,Completed,Sarah,Jackson,A,25.0,Peterbilt,2015.0,Diesel,Active,CUST00173,RTE00034,5420.33,Dedicated,2332,2.12,0.34,Metro Wholesale,Spot
TRIP00072235,LOAD00072235,DRV00077,TRK00052,TRL00130,2024-07-16,1887,31.3,257.1,7.34,2.1,Completed,Patricia,Anderson,A,20.0,Freightliner,2015.0,Diesel,Active,CUST00147,RTE00040,4360.2,Dedicated,1749,2.38,0.3,ABC Group,Spot
TRIP00072236,LOAD00072236,DRV00010,TRK00010,TRL00038,2024-07-16,90,1.7,13.2,6.81,7.1,Completed,Sarah,Gonzalez,A,23.0,Volvo,2015.0,Diesel,Active,CUST00051,RTE00010,129.98,Dedicated,92,1.61,0.17,XYZ Wholesale,Contract
TRIP00072237,LOAD00072237,DRV00022,TRK00065,TRL00049,2024-07-16,2391,40.2,400.5,5.97,11.5,Completed,Charles,Moore,A,6.0,Freightliner,2015.0,Diesel,Active,CUST00079,RTE00046,6476.43,Dedicated,2269,2.74,0.22,Pacific Logistics,Spot
TRIP00072238,LOAD00072238,DRV00120,TRK00015,TRL00151,2024-07-16,2058,40.2,297.0,6.93,6.5,Completed,Jessica,Johnson,A,10.0,International,2015.0,Diesel,Active,CUST00090,RTE00004,3355.25,Spot,2017,1.84,0.19,ABC Supply Chain,Dedicated
TRIP00072239,LOAD00072239,DRV00119,TRK00071,TRL00161,2024-07-16,1958,34.5,322.0,6.08,10.5,Completed,Jennifer,Wilson,A,6.0,Mack,2017.0,Diesel,Active,CUST00062,RTE00051,3700.61,Dedicated,1840,1.85,0.25,Premier Group,Dedicated
TRIP00072240,LOAD00072240,DRV00019,TRK00052,TRL00095,2024-07-16,262,4.5,36.4,7.2,11.3,Completed,Robert,Jackson,A,20.0,Freightliner,2015.0,Diesel,Active,CUST00159,RTE00036,591.17,Dedicated,262,2.63,0.33,Metro Wholesale,Dedicated
TRIP00072241,LOAD00072241,DRV00088,TRK00009,TRL00180,2024-07-16,476,7.4,72.9,6.53,10.9,Completed,Joseph,Garcia,A,16.0,International,2015.0,Diesel,Active,CUST00132,RTE00047,979.06,Spot,476,2.06,0.16,Superior Retail,Dedicated
TRIP00072242,LOAD00072242,DRV00039,TRK00030,TRL00136,2024-07-16,873,17.3,155.6,5.61,10.8,Completed,Thomas,Martinez,A,22.0,Volvo,2015.0,Diesel,Active,CUST00170,RTE00009,1864.82,Spot,878,1.95,0.17,Elite Retail,Contract
TRIP00072243,LOAD00072243,DRV00023,TRK00090,TRL00023,2024-07-16,1155,22.2,179.1,6.45,10.0,Completed,David,Smith,A,23.0,Volvo,2017.0,Diesel,Active,CUST00172,RTE00017,1764.91,Dedicated,1130,1.81,0.34,National Industries,Contract
TRIP00072244,LOAD00072244,DRV00133,TRK00107,TRL00014,2024-07-16,720,11.7,113.9,6.32,4.6,Completed,Mary,Wilson,A,9.0,Mack,2017.0,Diesel,Active,CUST00154,RTE00006,1516.88,Dedicated,675,2.13,0.28,XYZ Distribution,Spot
TRIP00072245,LOAD00072245,DRV00102,TRK00099,TRL00101,2024-07-16,719,12.9,111.0,6.48,6.5,Completed,Elizabeth,Rodriguez,A,11.0,Freightliner,2015.0,Diesel,Active,CUST00050,RTE00001,1117.14,Dedicated,677,1.7,0.19,Global Manufacturing,Spot
TRIP00072246,LOAD00072246,DRV00065,TRK00071,TRL00091,2024-07-16,1319,23.2,238.9,5.52,4.4,Completed,Robert,Brown,A,25.0,Mack,2017.0,Diesel,Active,CUST00115,RTE00019,3132.1,Dedicated,1271,2.33,0.32,Global Corp,Dedicated
TRIP00072247,LOAD00072247,DRV00097,TRK00078,TRL00157,2024-07-16,2762,45.0,413.5,6.68,5.9,Completed,Thomas,Rodriguez,A,18.0,Freightliner,2015.0,Diesel,Active,CUST00189,RTE00044,7997.81,Contract,2627,2.69,0.31,First Retail,Spot
TRIP00072248,LOAD00072248,DRV00099,,TRL00001,2024-07-16,1263,23.7,208.8,6.05,5.0,Completed,Michael,Williams,A,13.0,,,,,CUST00106,RTE00035,1884.1,Spot,1229,1.69,0.28,United Retail,Contract
TRIP00072249,LOAD00072249,DRV00142,TRK00007,TRL00095,2024-07-16,1275,22.6,195.3,6.53,8.3,Completed,John,Thomas,A,15.0,Volvo,2019.0,Diesel,Active,CUST00033,RTE00041,3281.55,Contract,1216,2.75,0.21,XYZ Foods,Contract
TRIP00072250,LOAD00072250,DRV00064,TRK00004,TRL00036,2024-07-16,1588,26.6,264.7,6.0,9.1,Completed,Michael,Smith,A,4.0,Freightliner,2015.0,Diesel,Active,CUST00074,RTE00043,2337.77,Spot,1559,1.55,0.16,First Industries,Contract
TRIP00072251,LOAD00072251,DRV00045,TRK00097,TRL00062,2024-07-16,1241,23.6,170.0,7.3,9.8,Completed,Thomas,Martinez,A,10.0,Peterbilt,2016.0,Diesel,Active,CUST00193,RTE00035,1899.06,Contract,1229,1.69,0.28,Premier Supply Chain,Spot
TRIP00072252,LOAD00072252,DRV00142,TRK00120,TRL00112,2024-07-16,1269,24.0,207.0,6.13,6.6,Completed,John,Thomas,A,15.0,Volvo,2017.0,Diesel,Active,CUST00114,RTE00014,2912.18,Spot,1204,2.14,0.19,Premier Manufacturing,Contract
TRIP00072253,LOAD00072253,DRV00087,TRK00085,TRL00110,2024-07-16,2395,43.2,430.8,5.56,9.3,Completed,William,Anderson,A,10.0,Kenworth,2015.0,Diesel,Active,CUST00194,RTE00012,5540.16,Contract,2389,2.71,0.19,ABC Group,Spot
TRIP00072254,LOAD00072254,DRV00066,TRK00043,TRL00109,2024-07-16,765,14.3,131.2,5.83,6.3,Completed,William,Wilson,A,18.0,Freightliner,2019.0,Diesel,Active,CUST00098,RTE00050,1228.02,Contract,712,1.94,0.24,National Supply Chain,Dedicated
TRIP00072255,LOAD00072255,DRV00029,TRK00084,TRL00044,2024-07-16,2014,31.8,296.6,6.79,9.5,Completed,James,Martin,A,13.0,Freightliner,2015.0,Diesel,Active,CUST00008,RTE00003,5453.86,Dedicated,2003,2.55,0.29,American Logistics,Contract
TRIP00072256,LOAD00072256,DRV00127,TRK00057,TRL00153,2024-07-16,2307,40.1,310.5,7.43,4.4,Completed,Thomas,Gonzalez,A,15.0,Mack,2015.0,Diesel,Active,CUST00032,RTE00020,3538.69,Contract,2172,1.77,0.34,Continental Wholesale,Dedicated
TRIP00072257,LOAD00072257,DRV00029,TRK00016,TRL00068,2024-07-16,1210,23.1,196.7,6.15,9.9,Completed,James,Martin,A,13.0,Freightliner,2015.0,Diesel,Active,CUST00083,RTE00024,3328.85,Spot,1175,2.48,0.32,Metro Logistics,Contract
TRIP00072258,LOAD00072258,DRV00108,TRK00096,TRL00049,2024-07-16,2349,40.2,320.0,7.34,3.5,Completed,Joseph,Jones,A,23.0,Kenworth,2018.0,Diesel,Active,CUST00023,RTE00048,7205.35,Spot,2332,2.69,0.34,Continental Industries,Spot
TRIP00072259,LOAD00072259,DRV00017,TRK00103,TRL00107,2024-07-16,2271,39.7,335.0,6.78,4.7,Completed,William,Garcia,A,13.0,Freightliner,2015.0,Diesel,Active,CUST00042,RTE00020,3813.41,Dedicated,2172,1.77,0.34,American Corp,Dedicated
TRIP00072260,LOAD00072260,DRV00054,TRK00013,TRL00013,2024-07-16,2403,42.3,350.3,6.86,3.4,Completed,James,Williams,A,7.0,Volvo,2018.0,Diesel,Active,CUST00031,RTE00032,4093.47,Dedicated,2259,1.99,0.2,American Manufacturing,Dedicated
TRIP00072261,LOAD00072261,DRV00129,TRK00101,TRL00026,2024-07-16,818,13.0,119.1,6.87,9.2,Completed,Michael,Smith,A,6.0,Peterbilt,2015.0,Diesel,Active,CUST00064,RTE00053,2059.56,Dedicated,777,2.35,0.27,Metro Retail,Spot
TRIP00072262,LOAD00072262,DRV00113,TRK00068,TRL00157,2024-07-16,550,10.8,84.9,6.48,7.2,Completed,Mary,Williams,A,21.0,Peterbilt,2020.0,Diesel,Active,CUST00199,RTE00011,792.26,Contract,547,1.69,0.24,First Group,Contract
TRIP00072263,LOAD00072263,DRV00029,TRK00095,TRL00022,2024-07-16,2747,46.1,440.9,6.23,9.8,Completed,James,Martin,A,13.0,Mack,2015.0,Diesel,Active,CUST00082,RTE00044,6105.06,Contract,2627,2.69,0.31,Global Logistics,Spot
